id,name,url,studio,category,episode_count,avg_rating,total_ratings,description
id1755224764,Imaginary Friends,https://podcasts.apple.com/us/podcast/imaginary-friends/id1755224764,"Andrew Averso, Nigel Darius",Arts,2 episodes,5.0,2 Ratings,Conversations you wish you had with people you wish you knew. A podcast for creatives hosted by Andrew Averso and Nigel Darius. Presented by Calico Sonder.
id1742591793,DesignThinkers Podcast,https://podcasts.apple.com/us/podcast/designthinkers-podcast/id1742591793,The Association of Registered Graphic Designers (RGD),Arts,20 episodes,,,"From the Association of Registered Graphic Designers, this is the DesignThinkers podcast. In celebration of 25 years of the DesignThinkers Conference we dig into our archives and reconnect with past speakers about the talks and ideas that have shaped their careers—and the event. You’ll hear from powerhouses such as Paula Scher, Lauren Hom, Michael Bierut, Karin Fong and Sagi Haviv—just to name a few."
id1570411989,THE MIND OF AN INTERIOR DESIGNER,https://podcasts.apple.com/us/podcast/the-mind-of-an-interior-designer/id1570411989,Ellie Fenlon,Arts,14 episodes,,,"Interior designer and Podcast host Ellie also known as Fenlon Interiors, welcomes you to an all new podcast - The mind of an Interior designer!Discussing all things Interiors, hot topics, trends, the future, cushion chopping and success stories, alongside an amazing line up of special guests, so welcome in and join the discussion in this fun chatty podcast!.. without further a do its time to open your mind to interior design..."
id1361476731,The Design Files Talks,https://podcasts.apple.com/us/podcast/the-design-files-talks/id1361476731,The Design Files,Arts,76 episodes,4.9,9 Ratings,"TDF Talks is a fortnightly podcast by The Design Files — Australia’s go-to destination for design inspiration since 2008. Join founder and host Lucy Feagins as she interviews inspiring local creatives to discuss renovating, sustainability, and more!"
id1518325432,The Built Environment Marketing Show,https://podcasts.apple.com/us/podcast/the-built-environment-marketing-show/id1518325432,"Ayo Abbas, Marketing Consultant",Arts,79 episodes,,,"The Built Environment Marketing Show is designed to share inspirational built-environment business leaders talking about all things marketing. Each episode is about sharing useful hints and tips from a built environment marketing context. The show provides interviews and solo thoughts on different approaches that could be applied to your engineering or architectural business, now. Hosted by award-winning marketing consultant Ayo Abbas from Abbas Marketing."
id1713624140,Talk Shop with Ariel Okin: A Fenimore Lane Production,https://podcasts.apple.com/us/podcast/talk-shop-with-ariel-okin-a-fenimore-lane-production/id1713624140,Ariel Okin,Arts,23 episodes,4.5,25 Ratings,"Delve into the personal worlds of the top interior designers & tastemakers around the globe – interviewed by Ariel Okin, House Beautiful Next Wave Designer, Founder of Fenimore Lane, and Contributing Writer to Vogue, Architectural Digest, & Coveteur. These insightful conversations range from a designer’s favorite resources when sourcing for clients, to how creatives, shopkeepers, and artisans built their businesses, and more. Tune in each Wednesday as Ariel welcomes a new guest to discuss their career journey, design inspirations and even share a little advice for fellow design enthusiasts!"
id1211312212,School of Motion Podcast,https://podcasts.apple.com/us/podcast/school-of-motion-podcast/id1211312212,School of Motion: Design & Animation Training for MoGraph Artists,Arts,174 episodes,4.9,312 Ratings,"The #1 podcast for designers who animate, animators who design, and anyone who is 3D-curious. We interview Designers, Animators, 3D Artists, Producers, Studio Owners and other folks related to motion design and creativity. We get deep into the geeky world of Adobe After Effects, Cinema 4D, Photoshop and Illustrator. We talk about the business and art of Motion Design. Dig in."
id1508967934,設計遊牧 Design Nomads,https://podcasts.apple.com/us/podcast/%E8%A8%AD%E8%A8%88%E9%81%8A%E7%89%A7-design-nomads/id1508967934,念華 + 新雅 + Jasmine,Arts,62 episodes,5.0,13 Ratings,🐪 UX 人的火爐長談 透過邀請在各個角落認真看待設計、用心耕耘的親朋好友們，分享他們在求學、工作、生活的經歷與所思所想，傳達更加安心、貼近現實的訊息，就像你信賴的友人一樣，給你真誠的回應。和你一起透過一個個貼近個人的故事，瞭解大家怎麼成為設計師、設計人、設計研究者，面臨什麼樣的難題、怎麼克服重重關卡，找到屬於自己那條最適合的道路。  Powered by Firstory Hosting
id1685027786,Deem Audio | Dreaming Different with Jezz Chung,https://podcasts.apple.com/us/podcast/deem-audio-dreaming-different-with-jezz-chung/id1685027786,Deem Journal,Arts,6 episodes,5.0,12 Ratings,"Dreaming Different is an exploration of worldbuilding guided by the question: How can we design the future through a neurodivergent lens? Hosted by Jezz Chung, this six-episode podcast series includes conversations with organizers, artists, cultural philosophers, and scientists to explore how a better understanding of neurodiversity—including the language and experiences of it—can help us create cultures that are more inclusive, equitable, accessible, creative, and connected. It’s our hope that through imagination and conversation, this series helps you think, and ultimately dream, a little differently."
id1459157176,E3: Energy & Efficiency With Emily,https://podcasts.apple.com/us/podcast/e3-energy-efficiency-with-emily/id1459157176,Emily Mottram,Arts,100 episodes,4.8,33 Ratings,"E3 - Energy and Efficiency with Emily is a podcast dedicated to energy efficient home building in cold climate areas of New England. We hope the podcast will connect building science, sustainability, and home building through a series of technical discussions, homeowners sharing their experience, and Emily sharing her thoughts on building a truly integrated home that is comfortable, durable, and healthy to live in."
id1541644073,Design Mind frogcast,https://podcasts.apple.com/us/podcast/design-mind-frogcast/id1541644073,frog,Arts,55 episodes,5.0,18 Ratings,"Meet the humans designing the future. Go behind the scenes to meet the people designing what's next in the world of products, services and experiences. Brought to you by frog, your global reinvention and experience partner. frog is part of Capgemini Invent. www.frog.co"
id1363805134,Talking Architecture & Design,https://podcasts.apple.com/us/podcast/talking-architecture-design/id1363805134,Architecture & Design,Arts,213 episodes,3.6,5 Ratings,"Now celebrating its fourth year, Talking Architecture & Design is Australia’s first B2B architecture podcast that regularly talks about a range of issues that affect Australia’s architects, building designers and built environment professionals.  Run by Australia’s most popular architecture magazine, Architecture & Design, the Talking Architecture & Design podcast gives a regular bite-sized dose of what is important and sometimes what is just plain old interesting to anyone and everyone in the business of building design."
id1613784991,The Aesthetic City,https://podcasts.apple.com/us/podcast/the-aesthetic-city/id1613784991,Ruben Hanssen,Arts,41 episodes,5.0,10 Ratings,"How come our modern cities have become so hostile to humans, so ugly, car-oriented and grey? What is the solution to these problems - how can we return to a more human, beautiful and liveable city? In this podcast, host Ruben Hanssen interviews experts in the fields of architecture, urban planning and urban design to find out how we can improve our cities, our architecture and our streets, in order to create more friendly and beautiful places. The clock is ticking; valuable land is wasted on dreary developments while many beautiful, picturesque urban environments are at risk of being jarred forever by ugly buildings that don't belong there. There are better ways to build; let's explore how!"
id1506839151,The Style Files: Conversations with Creatives,https://podcasts.apple.com/us/podcast/the-style-files-conversations-with-creatives/id1506839151,Paloma Contreras,Arts,62 episodes,4.7,280 Ratings,"Interior designer and tastemaker, Paloma Contreras takes you further into the beloved ""The Style Files"" column from her blog, La Dolce Vita, for thoughtful, engaging conversations with creative entrepreneurs. Delve into the journeys of design luminaries and design industry trailblazers through these fascinating talks."
id1125158498,Encyclopedia Botanica,https://podcasts.apple.com/us/podcast/encyclopedia-botanica/id1125158498,Hilary Dahl for Seattle Urban Farm Co.,Arts,100 episodes,4.8,272 Ratings,A weekly podcast about edible gardening.
id1729602808,Going Beyond Spaces with Gala,https://podcasts.apple.com/us/podcast/going-beyond-spaces-with-gala/id1729602808,Gala Magrina,Arts,5 episodes,5.0,3 Ratings,"I’m Gala, an award winning Holistic Interior Designer and expert. I go “Beyond Spaces” and awaken you to the impact your environment has while helping you potentialize the interior design of your home, office and Self for maximum well-being."
id494747654,The Deeply Graphic Designcast - DGDC,https://podcasts.apple.com/us/podcast/the-deeply-graphic-designcast-dgdc/id494747654,Graphic Designers Nick Longo and Mikelle Morrison,Arts,163 episodes,4.7,461 Ratings,"The ultimate podcasts for creatives. Hosted by Nick Longo and Mikelle Morrison. A unique team of creative professionals, united together to bring unique inspiration and uncommon perspectives. We help creatives continually improve their careers and endeavors with in-depth interviews, round table discussions, and instructional lessons."
id1080215490,Build Your House Yourself University,https://podcasts.apple.com/us/podcast/build-your-house-yourself-university/id1080215490,Michelle Nelson,Arts,263 episodes,4.8,391 Ratings,"Wish you knew more about the biggest investment you will most likely ever make? Build Your House Yourself University (byhyu) will teach you to save money and make smart decisions about the construction of the place you and your family will call HOME. We will help you understand residential construction— simplify and demystify the design build process. You’ll come away with successful strategies for building your own house, with or without a general contractor.  Become an educated consumer, even if you prefer to buy, rather than build a new house. Complex construction jargon and best practices will be explained in easy to understand terms.  It’s not the typical DIY (do it yourself) show.  You will learn how to MANAGE the labor, not DO the labor for your new house.Join me, Michelle Nelson, host and fellow informal residential construction student.  I’ll share the research I find on home design and building as I prepare to build my home. Together, our community of future home builders, will learn the tips, tricks and trends of experienced contractors and industry experts. I’ll interview owner-builders and construction professionals.  During our mini lessons, I’ll inform you about framing, flooring, windows, insulation, kitchen cabinets and countertops…almost anything having to do with new construction homes.  You’ll hear about energy efficiency and green building too.  There will be product reviews in which you will be introduced to cutting edge, as well as, tried and true products and services.  And in keeping with the university theme, episodes will end with short, fun quizzes. If we do our due diligence BEFORE we start construction, we will actually start construction with the most difficult part of the project behind us.  Let’s put in the time, effort, preparation and research BEFORE we break ground and building our homes will be much easier and more enjoyable."
id1741408177,Women Designers You Should Know,https://podcasts.apple.com/us/podcast/women-designers-you-should-know/id1741408177,Amber Asay,Arts,13 episodes,5.0,40 Ratings,"Redesigning history by celebrating women. Amber Asay (host and designer) highlights groundbreaking contributions of women designers who have shaped the world we live in today. From graphic designers to architects, industrial designers to fashion icons, we explore the inspiring stories of the women who came before us, breaking barriers and paving the way for future generations. There's a dual approach in each episode, with a designer as a featured guest, we'll uncover the remarkable journey of a historical figure, shedding light on their innovative designs, their challenges, and their triumphs. The goal is to make these extraordinary women household names, ensuring that their legacies are rightfully celebrated and recognized for their profound impact on design history."
id1535104132,My Life In Seven Charms with Annoushka Ducas MBE,https://podcasts.apple.com/us/podcast/my-life-in-seven-charms-with-annoushka-ducas-mbe/id1535104132,Annoushka Ducas,Arts,26 episodes,5.0,1 Rating,"Jeweller Annoushka Ducas MBE has been collecting charms for as long as she can remember, here she explores their unique ability to evoke memory and meaning with seven inspiring women, as they reveal their Life In Seven Charms"
id1558747624,The Riley Black Project,https://podcasts.apple.com/us/podcast/the-riley-black-project/id1558747624,Riley Black,Arts,170 episodes,5.0,39 Ratings,"Where we talk about lasers, life and all the ish in between!"
id1617875614,The Profitable Graphic Designer,https://podcasts.apple.com/us/podcast/the-profitable-graphic-designer/id1617875614,Kady Sandel,Arts,118 episodes,4.8,23 Ratings,"Welcome to The Profitable Graphic Designer Podcast. My name is Kady Sandel, and this podcast was brought to you by Aventive Academy – an online business education platform that helps brand, graphic, and web designers get more clients, increase their pricing, and build a profitable design business. You can find out more about starting and growing your freelance design business at aventiveacademy.com"
id578641256,The Game Design Round Table,https://podcasts.apple.com/us/podcast/the-game-design-round-table/id578641256,Dirk Knemeyer & David V. Heron,Arts,321 episodes,4.8,143 Ratings,"Covering the full breadth of digital, tabletop, and role playing games, The Game Design Round Table inspires and educates aspiring and experienced game designers."
id1561264102,Place of work,https://podcasts.apple.com/us/podcast/place-of-work/id1561264102,M Moser Associates,Arts,12 episodes,5.0,4 Ratings,"The events of the past year have resulted in an intense need for transformation on a scale and scope beyond what we have experienced in our lifetime. Brought to you by M Moser Associates, a leading global design firm, Place of work attempts to make sense of the madness. It’s about the future of work and the integration of the physical, digital and social needs of today’s businesses and their employees. From remote working to technology to employee well-being, the issues reshaping the world of work abound.M Moser Associates is a leading architecture and design firm with 23 locations around the world helping to transform the ways people and companies work. For more information, please visit https://www.mmoser.com/en/."
id1217026675,Audiogyan,https://podcasts.apple.com/us/podcast/audiogyan/id1217026675,Audiogyan,Arts,300 episodes,5.0,4 Ratings,"Document conversations with designers, artists, writers, thinkers, musicians, philosophers, and other luminaries from India."
id1674350681,The Messy City Podcast,https://podcasts.apple.com/us/podcast/the-messy-city-podcast/id1674350681,Kevin Klinkenberg,Arts,58 episodes,4.9,10 Ratings,"Embracing change, uncertainty and local initiative for our cities and towns kevinklinkenberg.substack.com"
id1586707064,Paint & Pipette: The Art & Science of Innovation,https://podcasts.apple.com/us/podcast/paint-pipette-the-art-science-of-innovation/id1586707064,Jeremy Utley,Arts,55 episodes,5.0,12 Ratings,"Stanford Adjunct Professor Jeremy Utley explores the counter-intuitive tactics that world-class innovators and entrepreneurs employ to break through. He's learned that while innovation is part art (paint) – it's also part science (pipette) – and treats the subject with both the rigor and the wonder that it deserves. Season 1 shined a spotlight on female founders; season 2 celebrated black creators; Season 3 guests include WIRED co-founder Kevin Kelly, Harvard Business School Professor Linda Hill, CEO of Google X Astro Teller, start-up coach Liz Tran, Waze founder Uri Levine, Seth Godin, journalist Jennifer Wallace, Pixar co-founder Ed Catmull, and more."
id1642349059,The Affluent Creative,https://podcasts.apple.com/us/podcast/the-affluent-creative/id1642349059,Melissa Galt,Arts,98 episodes,5.0,63 Ratings,"What if you had a business coach who was a creative just like you, and could ask them about how they built a successful business they love? That’s what we do each week on The Affluent Creative. Hosted by Melissa Galt –– award winning business coach, marketing consultant, and interior designer with over 3 decades of creative experience –– every episode is an in-depth look at how to create systems and processes, increase your confidence, and build a quality team to support you. The goal is to give you the information and resources you need to avoid being overworked and undervalued, and help you earn more in less time with less stress."
id1084185833,The John Clay Wolfe Show,https://podcasts.apple.com/us/podcast/the-john-clay-wolfe-show/id1084185833,John Clay Wolfe,Arts,100 episodes,4.8,176 Ratings,"The John Clay Wolfe Show powered by GiveMeTheVIN.com.  Every week we talk about cars, sports, sex, drugs and rock & roll.... just about anything as long as it won’t get us fined by the FCC. Also you can listen to the full library of older shows on PodBean by searching ”The John Clay Wolfe Show+”."
id1706416937,Damn Good Interior Designer,https://podcasts.apple.com/us/podcast/damn-good-interior-designer/id1706416937,Cheryl Kees Clendenon and Liz Lapan,Arts,39 episodes,4.9,27 Ratings,"Join Cheryl Kees Clendenon and Liz Lapan, the dynamic duo behind  the visionary and integrator balancing all the moving parts of a full service interior design firm in their no-nonsense and thought-provoking podcast, the Damn Good Designer.Each episode is full of damn good truths and real talk as they share invaluable insights on how to run and build a successful business while challenging the  norms, the industry, each other and YOU. Emphasizing a business-savvy approach, Cheryl and Liz take you on a roller coaster of discovery, considering success from a different lens, breaking free from groupthink, and encouraging you to embrace your own authentic designer self. There is not much they will not say “out loud”.In this podcast, you'll find no room for conformity as they shatter the mold of one-size-fits-all business practices. Cheryl's fearless attitude showcases a  refusal to follow the conventional wisdom, ask “why” repeatedly and reject what no longer makes sense in today’s world.If you're seeking a dose of inspiration, a splash of unconventional wisdom, and a refreshing perspective on the entrepreneurial world, the Damn Good Designer is your go-to podcast. Tune in and let Cheryl and Liz, along with their expert guests in the fields of designers, architects, landscapers, and other creative professionals, guide you toward building a remarkable business that defies norms and sets you on a path to unparalleled success.""Get ready to challenge the ordinary and embrace the extraordinary!About the hosts:Cheryl Kees Clendenon-2021 KBB Person of the year2022 Design Studio winner Dallas Arts Awards2021 Changemaker Design Hounds200 or so years ago a child came roaring into the world feet first ready to show up and argue a cause. Just because. Her mother still maintains the story is- she was screaming-“why”- from the minute she landed wrong side up and slapped the doctor for disturbing her afternoon napAnd to this day does not give “it” a rest except when she is sleeping. Which is where you will find her only between the hours of 2am and 7:30am. A belligerent non-smoker (in case you were wondering) and a frequent challenger of anything that resembles “normal” or desired by the masses, Cheryl is a natural born contrarian who talks faster than 2x speed on a podcastShe gravitates towards wanting to help clients and designers who are the square pegs in a world of round holes, lose earrings impossibly frequently, fall off of platform shoes and are unapologetically saucy. Relaxing is not in the skill set. Life begins and ends with family.Her sacred words are: Why, Percipient, Whizbang and Profit.But please do not say the words: Package, Blocks, Red Flag, Overwhelm or Picked. Hives break out and it gets ugly. Liz LapanVP of Everything, Interior Designer, Work Wife, Team Cook, UnicornsPeople ask, when did you KNOW you had found your ideal work wife- Cheryl will reply ” When she drew me 8 different cacti on her 3rd day because I said -find me a damn cactus”The woman who has never been through an airport without being extended an invitation to stop and play show and tell with the contents of her backpack, can single handedly plow snow with a rake and rescue her boss in a snowstorm in Arizona.–yes, I said Arizona–after sleeping all night in a tuna can of a rental car.An accomplished designer in her own right with an amazing sense of color and pattern, Liz can wear the designer hat in the morning, the project manager hat at noon and return to the office being the ultimate manager of all the things. Client’s love her, Subs respect her and the team adores the woman who gets “it” done-whatever “it” may be.RESOURCES:www.damngooddesigner.comhttps://www.theinteriordesignparadigm.com/Want to be a guest? Apply here: https://forms.clickup.com/8404193/f/80f71-613517/PFK3QDSALZ30VONMTP"
id1484036419,Designer & Designer,https://podcasts.apple.com/us/podcast/designer-designer/id1484036419,"Brian Fling, Joe Alterio",Arts,40 episodes,4.8,17 Ratings,"Designer & Designer is a podcast about design. Each episode dives into a design topic with candor and humor, exposing the rarely talked about challenges that designers face, and what it takes to create great design."
id1651208729,IDology - the Industrial Design Podcast by Mindsailors,https://podcasts.apple.com/us/podcast/idology-the-industrial-design-podcast-by-mindsailors/id1651208729,Mindsailors,Arts,21 episodes,4.5,2 Ratings,"IDology is a podcast created by industrial design studio Mindsailors. In each episode, one of the designers shares his or her knowledge and experience on a variety of issues related to the specifics of their work: from how to properly fill out a brief when being a client who wants to create a product, to detailed issues related to the design process."
id1490956646,LOST ANGELES with Host Laura Craven,https://podcasts.apple.com/us/podcast/lost-angeles-with-host-laura-craven/id1490956646,JASONCHARLES.NET PODCAST NETWORK,Arts,18 episodes,5.0,5 Ratings,"Broadcast veteran and native Angeleno Laura Craven hosts this insider’s guide to the unique architecture of Los Angeles. With over a decade’s experience at a Malibu-based premier architecture firm, Laura knows the insiders who are dedicated to the preservation of Southern California’s rich architectural history. Guests include architects, designers, architectural photographers, engineers and conservationists. LOST ANGELES connects you to the stories and the community of people behind LA’s mid-century modern masterpieces, 1920’s Spanish Revivial properties, Art Deco treasures, retro-futuristic renovation projects and every other style unique to the city’s landscape. Stay tuned for all new monthly episodes!"
id1622444480,Designer's Oasis,https://podcasts.apple.com/us/podcast/designers-oasis/id1622444480,Kate Bendewald,Arts,101 episodes,5.0,54 Ratings,"How do I build an interior design business? How do I get portfolio-worthy projects? Do I “have to” offer full-service interior design? How do I charge for my services? What if I want to do things differently with my interior design business? How do I take my design business to the next level? Feeling overwhelmed? I got you friend.Welcome to the Designer’s Oasis Podcast. Consider this your place for a fresh drink of water for the inspired, creative, ambitious, and let’s admit it, occasionally overwhelmed interior designer. Whether you are just starting your interior design business or you’re looking to grow or scale, here you’ll find actionable, real-world, and above all SIMPLE ways to launch, establish, and scale your interior design business with confidence. Introducing your host, Kate Bendewald of Kate Bendewald Interior Design, real-life interior designer, mama, and CEO who grew her 6-figure interior design business on word-of-mouth referrals. Kate doesn’t believe in a one-size-fits-all approach to running your business. Instead, she offers authentic, approachable advice to help you start where you are."
id1753725201,kelliot‪!‬,https://podcasts.apple.com/us/podcast/kelliot/id1753725201,Kel Lauren and Elliot Ulm,Arts,6 episodes,4.8,14 Ratings,Designers who care. With @kel.lauren and @elliotisacoolguy
id1573203624,The Color Authority‪™‬,https://podcasts.apple.com/us/podcast/the-color-authority/id1573203624,Judith van Vliet,Arts,59 episodes,5.0,5 Ratings,"Welcome to The Color Authority™, the podcast that dives deep into the fascinating world of color design and trends, hosted by none other than Judith van Vliet, your guide to unlocking the full potential of color in your life and business.In each episode, we explore the profound influence of color on our daily lives, delving into its psychological and emotional impact. From the way color shapes our moods and perceptions to its role in sparking inspiration and creativity, we uncover the myriad ways in which color permeates every aspect of our existence.But it's not just about understanding color; it's about harnessing its power to enrich our lives. Join us as we discuss practical strategies for bringing more color into your life, whether it's through your wardrobe, home decor, or branding choices. And we'll help you navigate the vast spectrum of colors to find the ones that resonate most with you, empowering you to express yourself authentically through color.Ever wondered how color trends emerge and evolve? We've got you covered. Learn about the fascinating process behind color forecasting and trend prediction, and gain insights into the factors that shape the colors we see dominating the runway, interior design, and product development.Through engaging discussions, expert interviews, and captivating stories, The Color Authority™ promises to be both informative and entertaining. So whether you're a seasoned color enthusiast or just starting to explore the wonders of color, tune in to discover the transformative potential of this ubiquitous yet often overlooked aspect of our world.Join Judith van Vliet and her global network of color experts on a journey to unleash the power of color in your life and business. Because when it comes to color, there's always more to learn, explore, and be inspired by. Welcome to The Color Authority™!"
id1437663507,Hospitality Design: What I've Learned,https://podcasts.apple.com/us/podcast/hospitality-design-what-ive-learned/id1437663507,Hospitality Design,Arts,144 episodes,4.9,46 Ratings,"In this series, Hospitality Design magazine's editor in chief Stacy Shoemaker Rauen talks with influential hotel and design leaders on how they got to where they are today, what drives them, and their biggest lessons learned navigating an ever-changing industry."
id1097166428,The Presentation Podcast,https://podcasts.apple.com/us/podcast/the-presentation-podcast/id1097166428,"TLC Creative Services, Inc.",Arts,203 episodes,5.0,42 Ratings,"The Presentation Podcast is conversations from inside design studios about presentation design, tools, tips and running a presentation agency."
id1632267777,The Process Driven Designer,https://podcasts.apple.com/us/podcast/the-process-driven-designer/id1632267777,Kryssie Maybay- Kismet Design,Arts,65 episodes,5.0,5 Ratings,"Listen to learn and nerd out about all things landscape design and running a creative service business. Hosted by Landscape Architect and owner of Kismet Design, Kryssie Maybay. I love design and expressing myself creatively. I have a great passion for sharing my ideas, passion, and perspective on design and business. Nothing happens by accident though, you have to set your intentions and do the work. Let's create something great together."
id1518820081,Practice Disrupted by Practice of Architecture,https://podcasts.apple.com/us/podcast/practice-disrupted-by-practice-of-architecture/id1518820081,Evelyn Lee,Arts,185 episodes,4.9,43 Ratings,"The evolution of architectural practice has been relatively slow towards change, yet modern shifts in business and design management have prompted today’s leading architects to rethink how they work. On Practice Disrupted, Evelyn Lee, an architect, design strategist, and Senior Experience Designer at Slack, and architecture business strategy consultant, Je’Nen Chastain, set out to illuminate the future of the profession to help architects remain relevant and valuable in a changing world. They will explore how technology, cultural shifts, and emerging best practices are prompting firm owners to assess their business models and make adjustments in their studios. Each episode features an industry leader, and together our hosts will explore the new frontier of architectural practice."
id939175693,UI Breakfast: UI/UX Design and Product Strategy,https://podcasts.apple.com/us/podcast/ui-breakfast-ui-ux-design-and-product-strategy/id939175693,Jane Portman,Arts,350 episodes,4.4,129 Ratings,"Join us for exciting conversations about UI/UX design, SaaS products, marketing, and so much more. My awesome guests are industry experts who share actionable knowledge — so that you can apply it in your business today."
id1343850006,"Threads Magazine Podcast: ""Sewing With Threads‪""‬",https://podcasts.apple.com/us/podcast/threads-magazine-podcast-sewing-with-threads/id1343850006,Threads Magazine,Arts,85 episodes,4.3,230 Ratings,"The podcast for people who love to sew – from the people who love to write about sewing!Brought to you by the editors of Threads magazine, this insightful podcast takes on topics important to sewing enthusiasts. Listen in for humor, wisdom, and opinions from expert guests and the Threads staff as they discuss sewing techniques, fashion design, fitting conundrums, and more.Use your ears to become a better sewer! Hear the talent behind the world’s top garment-sewing magazine."
id1572528617,Architecture & Engineering Business Strategies,https://podcasts.apple.com/us/podcast/architecture-engineering-business-strategies/id1572528617,Monograph,Arts,82 episodes,4.6,5 Ratings,"Welcome to A/E Business Strategies — a podcast hosted by Monograph about architecture and engineering leaders who run great firms. Monograph is a project management software built exclusively for A/E. Over 1,000 firms use Monograph to get clarity into their budgets, projects, time, and clients so their entire team can make smarter decisions. Get started today at Monograph.com"
id1041704528,字谈字‪畅‬,https://podcasts.apple.com/us/podcast/%E5%AD%97%E8%B0%88%E5%AD%97%E7%95%85/id1041704528,The Type,Arts,234 episodes,4.9,42 Ratings,《字谈字畅》是第一档用华语制作的字体排印主题播客节目，由 Eric Liu 与钱争予搭档主播。The Type 出品。
id1480706373,"Future of UX | Your Design, Tech and User Experience Podcast | AI Design",https://podcasts.apple.com/us/podcast/future-of-ux-your-design-tech-and-user/id1480706373,Patricia Reiners,Arts,78 episodes,4.3,15 Ratings,"Welcome to „The Future of UX“ - the podcast about the future of UX Design, where we explore how emerging technologies like AI, AR, VR, and the metaverse will impact user experience design. Join Patricia Reiners as they sit down with experts and thought leaders from the world of tech and design to discuss the latest trends, insights, and best practices in the field of UX.From the ethics of AI to the future of user interfaces, we'll dive deep into the topics that matter most to UX designers, developers, and entrepreneurs. Whether you're just starting outHear you in the future!"
id1514505545,Business of Being Creative with Sean Low,https://podcasts.apple.com/us/podcast/business-of-being-creative-with-sean-low/id1514505545,Sean Low,Arts,100 episodes,5.0,17 Ratings,"I’m Sean Low, and I’ve been lending practical business advice to those in the business of being creative since the early 2000s, including accomplished notables such as Preston Bailey, Vicente Wolf, Nate Berkus, Sawyer Berson, Style Me Pretty, Marcy Blum, Michelle Rago, and Sylvia Weinstock--to name a few.The key to my own success has been my ability to help artists build their businesses in a way that most honors the art that is behind them. I’ll give you straight up, no holds barred advice on handling what happens from deal to done. The journey with your client begins when they first connect with you, whether digitally or in real life. And from that moment until the project is finished, you have the power to manifest an experience and journey with them that’s transformative for all.Everyone should be creative. Whatever your art is, it should invigorate you and bring you joy. And if it happens to be your business, it should bring you the money you need to KEEP being creative. Hopefully, I will challenge you each week to do just that.So, let’s not just think outside the box… Let’s erase it!"
id1596050988,CROCHET CONVERSATIONS with Inez & Mell,https://podcasts.apple.com/us/podcast/crochet-conversations-with-inez-mell/id1596050988,Crooked Crochet,Arts,54 episodes,4.8,18 Ratings,"Welcome to our Podcast! Join us on weekly episodes of crochet conversations with us, Inez and Mell, as we discuss all topics relating to crochet; from the commonplace to the controversial."
id1484656511,Japan House SP,https://podcasts.apple.com/us/podcast/japan-house-sp/id1484656511,Japan House São Paulo,Arts,35 episodes,5.0,2 Ratings,"Podcast da Japan House São Paulo, instituição cultural que se dedica a divulgar o Japão contemporâneo. Na quarta temporada, que estreia em 18 de junho, o tema é design japonês, com apresentação de Natasha B. Geenen, diretora cultural da JHSP, e de Adélia Borges, jornalista, curadora, historiadora e crítica de design. Episódios semanais, às terças-feiras. Produção da Rádio Novelo.// Ouça também as temporadas anteriores:// Temporada 3: Cinema - Natasha B. Geneen e Pedro Butcher, jornalista e professor especializado em cinema, colocam o admirado cinema japonês em foco.// Temporada 2: Gastronomia - Natasha B. Geneen, Thiago Bañares, chef de três restaurantes em SP, e Luiz Américo Camargo, consultor gastronômico e pesquisador de panificação, recebem chefs e especialistas de várias áreas e cantos do Brasil para falar sobre a gastronomia japonesa.// Temporada 1: Literatura - Natasha B. Geneen e Paulo Werneck, editor da revista Quatro Cinco Um, recebem convidados para falar de forma inusitada sobre literatura japonesa moderna e contemporânea."
id390164336,Le Cours de l'histoire,https://podcasts.apple.com/us/podcast/le-cours-de-lhistoire/id390164336,France Culture,Arts,142 episodes,4.6,96 Ratings,Mieux comprendre quotidiennement le lien étrange qui nous unit au passé.Du lundi au vendredi de 9h à 10h. Rendez-vous sur l'application Radio France pour découvrir tous les autres épisodes.
id1027092691,Design Games,https://podcasts.apple.com/us/podcast/design-games/id1027092691,Nathan D Paoletta and Will Hindmarch,Arts,50 episodes,4.8,17 Ratings,"We talk about game design, especially tabletop roleplaying and story games. We're professional designers ND Paoletta and Will Hindmarch. We're glad you're here."
id1433919260,Design Tomorrow,https://podcasts.apple.com/us/podcast/design-tomorrow/id1433919260,Christopher Butler,Arts,26 episodes,5.0,35 Ratings,"Design Tomorrow is a podcast about design, technology, and being human with a special emphasis on growing our awareness that what we do and think today can create a better tomorrow. Hosted on Acast. See acast.com/privacy for more information."
id1437677219,In the Making,https://podcasts.apple.com/us/podcast/in-the-making/id1437677219,Adobe,Arts,58 episodes,4.4,167 Ratings,"From social media influencers to small local businesses, people everywhere are harnessing the power of creative tools to design not just brands and content, but also deeply satisfying careers. In the Making explores the practical challenges and surprising rewards of working in this new creator economy. Join Adobe’s Teresa Au for conversations with content creators, solopreneurs, and industry experts who offer inspiration and insight for combining creativity, community, and business."
